Date,Country,City,Specie,count,min,max,median,variance
2024-11-18,RO,Ploieşti,no2,96,3.0,31.7,13.9,417.94
2024-02-06,RO,Ploieşti,no2,47,1.4,36.9,12.5,871.04
2024-06-09,RO,Ploieşti,no2,24,5.6,13.9,7.5,45.85
2024-08-01,RO,Ploieşti,no2,24,0.8,39.8,11.7,898.34
2024-05-11,RO,Ploieşti,no2,23,4.8,14.6,10.0,106.61
2024-06-12,RO,Ploieşti,no2,24,6.4,20.4,12.5,136.17
2024-08-22,RO,Ploieşti,no2,24,3.3,45.3,15.1,1177.57
2024-10-07,RO,Ploieşti,no2,72,0.8,28.7,8.8,352.33
2024-02-12,RO,Ploieşti,no2,46,11.9,60.5,29.6,1354.28
2024-04-24,RO,Ploieşti,no2,24,4.8,33.2,11.7,699.21
2024-05-06,RO,Ploieşti,no2,24,5.2,13.0,7.8,42.56
2024-02-02,RO,Ploieşti,no2,47,4.5,34.9,15.8,738.13
2024-05-24,RO,Ploieşti,no2,24,4.4,30.2,17.7,791.98
2024-06-22,RO,Ploieşti,no2,24,3.6,15.8,8.3,137.3
2024-10-12,RO,Ploieşti,no2,95,0.1,27.2,6.9,247.67
2024-02-10,RO,Ploieşti,no2,47,7.0,48.7,28.7,1117.52
2024-04-06,RO,Ploieşti,no2,24,6.3,35.0,14.2,530.29
2024-04-13,RO,Ploieşti,no2,24,7.3,18.5,11.1,139.29
2024-05-07,RO,Ploieşti,no2,24,5.7,24.3,11.9,295.96
2024-05-19,RO,Ploieşti,no2,24,5.2,18.9,9.6,173.12
2024-07-11,RO,Ploieşti,no2,24,0.7,30.7,5.9,523.87
2024-09-14,RO,Ploieşti,no2,48,1.3,14.2,5.6,113.34
2024-11-01,RO,Ploieşti,no2,96,3.9,29.9,14.2,362.22
2024-02-07,RO,Ploieşti,no2,47,9.2,57.0,18.8,1429.47
2024-04-22,RO,Ploieşti,no2,24,4.3,30.3,17.0,660.43
2024-04-23,RO,Ploieşti,no2,24,5.6,32.8,12.2,675.37
2024-10-23,RO,Ploieşti,no2,92,4.6,51.4,16.3,1185.78
2024-05-21,RO,Ploieşti,no2,24,4.7,29.5,13.0,397.79
2024-06-27,RO,Ploieşti,no2,24,2.7,20.5,10.2,254.3
2024-10-02,RO,Ploieşti,no2,72,1.8,27.9,11.6,441.86
2024-09-27,RO,Ploieşti,no2,72,2.3,65.0,12.5,922.01
2024-11-14,RO,Ploieşti,no2,96,1.3,24.6,13.1,346.12
2024-11-19,RO,Ploieşti,no2,96,2.1,39.0,15.8,642.43
2024-02-04,RO,Ploieşti,no2,47,4.1,38.3,17.4,557.84
2024-04-07,RO,Ploieşti,no2,24,5.0,28.6,12.0,367.92
2024-06-24,RO,Ploieşti,no2,24,3.3,13.3,8.3,98.43
2024-09-08,RO,Ploieşti,no2,10,0.1,13.7,2.2,150.64
2024-01-31,RO,Ploieşti,no2,47,8.4,47.1,20.6,965.44
2024-03-19,RO,Ploieşti,no2,47,3.9,38.5,13.8,702.38
2024-05-22,RO,Ploieşti,no2,24,4.2,30.8,10.7,727.05
2024-10-19,RO,Ploieşti,no2,71,3.2,32.8,12.0,465.63
2024-11-08,RO,Ploieşti,no2,96,4.5,52.5,17.9,1193.5
2024-11-13,RO,Ploieşti,no2,96,1.3,24.1,10.8,241.27
2024-03-03,RO,Ploieşti,no2,47,11.6,33.1,18.0,346.11
2024-08-30,RO,Ploieşti,no2,23,0.1,21.9,9.3,438.85
2024-09-24,RO,Ploieşti,no2,72,1.0,42.4,9.8,471.43
2024-04-12,RO,Ploieşti,no2,24,12.7,47.2,19.4,1073.6
2024-06-21,RO,Ploieşti,no2,24,2.2,26.6,10.5,424.7
2024-07-05,RO,Ploieşti,no2,24,3.3,27.8,8.2,353.63
2024-07-09,RO,Ploieşti,no2,24,1.0,22.7,7.3,285.9
2024-07-22,RO,Ploieşti,no2,24,3.3,16.7,8.4,107.72
2024-01-12,RO,Ploieşti,no2,47,4.4,26.3,12.3,390.66
2024-01-28,RO,Ploieşti,no2,47,3.3,34.3,16.0,682.77
2024-02-16,RO,Ploieşti,no2,47,7.3,38.6,19.1,613.12
2024-10-22,RO,Ploieşti,no2,95,3.4,55.9,13.4,1233.73
2024-11-07,RO,Ploieşti,no2,96,4.4,95.5,15.5,2028.28
2024-12-05,RO,Ploieşti,no2,96,1.5,21.1,10.7,210.86
2024-03-06,RO,Ploieşti,no2,47,5.1,38.2,17.6,920.06
2024-06-07,RO,Ploieşti,no2,24,4.6,27.4,12.1,355.29
2024-09-12,RO,Ploieşti,no2,38,5.8,22.3,9.2,200.64
2024-10-08,RO,Ploieşti,no2,72,1.7,46.3,9.2,951.91
2024-03-07,RO,Ploieşti,no2,48,6.2,36.4,12.9,800.41
2024-04-10,RO,Ploieşti,no2,24,11.6,36.2,18.1,514.8
2024-07-20,RO,Ploieşti,no2,19,2.4,14.1,5.3,140.71
2024-11-27,RO,Ploieşti,no2,96,3.9,32.2,15.3,420.23
2024-05-04,RO,Ploieşti,no2,24,7.5,32.2,12.8,509.29
2024-05-05,RO,Ploieşti,no2,24,3.6,23.9,6.7,207.25
2024-11-24,RO,Ploieşti,no2,96,0.8,25.6,9.2,382.94
2024-03-12,RO,Ploieşti,no2,47,4.6,44.5,24.3,1299.1
2024-03-28,RO,Ploieşti,no2,24,5.3,33.1,14.8,743.16
2024-04-28,RO,Ploieşti,no2,24,5.4,26.1,9.5,295.74
2024-06-20,RO,Ploieşti,no2,24,3.6,25.2,13.3,316.34
2024-08-07,RO,Ploieşti,no2,24,4.3,22.7,10.1,242.29
2024-01-18,RO,Ploieşti,no2,47,6.3,38.8,16.6,613.72
2024-01-25,RO,Ploieşti,no2,47,3.8,68.3,21.6,2085.04
2024-03-05,RO,Ploieşti,no2,47,7.6,36.6,13.2,613.74
2024-10-05,RO,Ploieşti,no2,72,1.7,25.0,10.2,365.92
2024-11-29,RO,Ploieşti,no2,96,6.8,35.1,14.4,284.28
2024-03-08,RO,Ploieşti,no2,47,6.3,42.0,15.4,696.73
2024-04-27,RO,Ploieşti,no2,24,5.1,24.4,11.7,336.59
2024-09-06,RO,Ploieşti,no2,24,0.3,13.4,6.2,111.06
2024-01-02,RO,Ploieşti,no2,47,5.4,37.2,13.2,749.93
2024-02-28,RO,Ploieşti,no2,47,6.3,41.9,19.3,688.78
2024-03-01,RO,Ploieşti,no2,47,5.7,48.4,13.0,1350.11
2024-12-03,RO,Ploieşti,no2,96,3.3,28.6,16.5,337.12
2024-05-09,RO,Ploieşti,no2,24,3.1,23.9,6.6,452.68
2024-07-16,RO,Ploieşti,no2,24,3.8,21.1,9.6,280.18
2024-10-20,RO,Ploieşti,no2,71,3.2,35.8,9.5,591.18
2024-06-16,RO,Ploieşti,no2,24,3.9,20.6,7.1,169.84
2024-02-05,RO,Ploieşti,no2,47,1.4,38.8,9.3,1165.92
2024-03-11,RO,Ploieşti,no2,46,7.4,42.4,12.2,933.48
2024-04-05,RO,Ploieşti,no2,24,4.5,47.6,19.2,1141.07
2024-10-27,RO,Ploieşti,no2,96,2.8,49.1,10.3,1257.98
2024-11-25,RO,Ploieşti,no2,96,1.9,37.0,11.4,770.43
2024-01-24,RO,Ploieşti,no2,47,3.2,37.3,10.4,806.66
2024-06-03,RO,Ploieşti,no2,24,5.6,26.0,11.3,258.17
2024-09-17,RO,Ploieşti,no2,72,1.2,44.1,11.2,1064.65
2024-03-18,RO,Ploieşti,no2,47,4.8,33.9,15.2,359.43
2024-04-01,RO,Ploieşti,no2,24,8.8,44.9,18.6,1132.7
2024-05-16,RO,Ploieşti,no2,24,5.2,29.2,12.8,364.11
2024-06-19,RO,Ploieşti,no2,24,2.8,38.1,15.0,857.7
2024-08-03,RO,Ploieşti,no2,24,1.8,14.0,7.3,144.85
2024-01-13,RO,Ploieşti,no2,47,1.3,48.1,9.2,1087.79
2024-02-15,RO,Ploieşti,no2,47,6.3,37.0,13.9,673.54
2024-02-17,RO,Ploieşti,no2,47,6.7,29.6,13.2,307.22
2024-07-12,RO,Ploieşti,no2,24,1.8,27.5,8.5,812.1
2024-07-19,RO,Ploieşti,no2,24,0.1,35.9,8.6,826.83
2024-03-22,RO,Ploieşti,no2,47,8.3,40.5,14.6,476.39
2024-03-25,RO,Ploieşti,no2,41,4.5,44.2,16.4,750.92
2024-05-25,RO,Ploieşti,no2,24,2.9,15.9,8.7,187.43
2024-06-25,RO,Ploieşti,no2,24,4.0,23.1,13.6,327.42
2024-09-03,RO,Ploieşti,no2,17,1.4,20.1,7.7,218.11
2024-06-13,RO,Ploieşti,no2,18,3.7,19.1,10.7,360.19
2024-07-25,RO,Ploieşti,no2,24,1.6,23.7,8.0,295.69
2024-09-16,RO,Ploieşti,no2,61,2.2,39.5,8.7,763.21
2024-04-26,RO,Ploieşti,no2,23,4.2,23.4,11.0,328.26
2024-05-15,RO,Ploieşti,no2,24,3.3,25.6,14.4,448.87
2024-05-18,RO,Ploieşti,no2,24,5.2,25.2,10.0,266.01
2024-02-20,RO,Ploieşti,no2,47,10.4,49.0,18.0,864.23
2024-03-16,RO,Ploieşti,no2,47,8.2,32.4,15.3,328.36
2024-04-04,RO,Ploieşti,no2,24,4.9,30.3,16.4,393.06
2024-05-31,RO,Ploieşti,no2,24,6.3,25.5,13.1,183.27
2024-01-21,RO,Ploieşti,no2,47,7.0,48.8,19.8,1067.99
2024-01-26,RO,Ploieşti,no2,47,2.9,41.3,13.3,836.46
2024-02-18,RO,Ploieşti,no2,47,10.8,37.7,18.4,574.55
2024-11-30,RO,Ploieşti,no2,96,3.0,38.9,9.6,510.03
2024-03-26,RO,Ploieşti,no2,24,8.0,41.3,13.6,692.16
2024-04-19,RO,Ploieşti,no2,24,7.2,34.5,12.5,592.37
2024-08-12,RO,Ploieşti,no2,24,2.0,25.2,10.4,392.22
2024-05-10,RO,Ploieşti,no2,24,3.0,32.1,12.3,924.98
2024-07-15,RO,Ploieşti,no2,18,3.2,29.9,15.0,726.58
2024-09-26,RO,Ploieşti,no2,72,2.7,42.5,9.7,685.91
2024-03-24,RO,Ploieşti,no2,47,5.4,35.3,13.6,387.8
2024-05-14,RO,Ploieşti,no2,24,4.6,28.4,15.3,412.43
2024-07-03,RO,Ploieşti,no2,24,3.4,15.2,7.2,99.45
2024-08-21,RO,Ploieşti,no2,21,0.3,26.5,15.9,696.13
2024-09-01,RO,Ploieşti,no2,16,0.6,14.7,3.7,152.72
2024-09-11,RO,Ploieşti,no2,24,5.3,21.3,13.0,305.2
2024-01-20,RO,Ploieşti,no2,47,3.1,41.6,22.6,839.19
2024-02-19,RO,Ploieşti,no2,47,4.3,40.4,15.2,742.79
2024-02-27,RO,Ploieşti,no2,47,6.9,43.2,17.9,818.15
2024-09-04,RO,Ploieşti,no2,17,0.5,16.5,4.9,217.86
2024-11-12,RO,Ploieşti,no2,96,0.7,19.2,11.9,267.24
2024-03-04,RO,Ploieşti,no2,47,8.2,53.5,15.9,1092.31
2024-05-03,RO,Ploieşti,no2,24,6.2,28.2,11.6,345.95
2024-08-28,RO,Ploieşti,no2,20,1.5,17.0,8.5,201.0
2024-07-30,RO,Ploieşti,no2,24,0.7,23.0,3.3,473.47
2024-08-26,RO,Ploieşti,no2,24,0.3,41.5,9.5,1361.93
2024-06-26,RO,Ploieşti,no2,24,2.9,26.6,9.4,325.81
2024-06-29,RO,Ploieşti,no2,24,2.0,17.0,7.2,174.09
2024-07-24,RO,Ploieşti,no2,24,2.2,23.0,10.3,419.95
2024-04-08,RO,Ploieşti,no2,24,10.4,27.6,14.9,233.88
2024-05-29,RO,Ploieşti,no2,24,7.4,31.2,17.6,477.2
2024-06-05,RO,Ploieşti,no2,24,7.9,21.9,12.0,157.18
2024-06-08,RO,Ploieşti,no2,24,5.6,20.0,13.2,198.7
2024-07-04,RO,Ploieşti,no2,24,1.8,20.4,5.6,301.19
2024-01-17,RO,Ploieşti,no2,48,5.0,43.4,18.3,1064.45
2024-01-27,RO,Ploieşti,no2,47,5.0,42.7,18.0,708.45
2024-03-21,RO,Ploieşti,no2,47,4.3,43.8,12.2,585.64
2024-11-26,RO,Ploieşti,no2,96,4.6,43.6,16.2,617.15
2024-10-10,RO,Ploieşti,no2,77,0.1,25.9,9.1,478.4
2024-10-11,RO,Ploieşti,no2,92,0.1,25.2,10.1,491.64
2024-10-28,RO,Ploieşti,no2,96,4.2,44.7,17.9,790.53
2024-10-17,RO,Ploieşti,no2,71,4.1,21.5,10.5,221.68
2024-12-06,RO,Ploieşti,no2,68,1.6,24.8,11.6,364.72
2024-08-29,RO,Ploieşti,no2,21,0.2,26.6,8.7,419.19
2024-09-15,RO,Ploieşti,no2,48,0.5,18.4,4.7,151.96
2024-09-20,RO,Ploieşti,no2,64,0.1,28.2,6.4,319.54
2024-09-07,RO,Ploieşti,no2,16,1.2,14.2,3.4,150.23
2024-09-19,RO,Ploieşti,no2,72,1.8,49.8,9.9,807.63
2024-09-25,RO,Ploieşti,no2,72,1.0,23.7,8.2,222.75
2024-03-29,RO,Ploieşti,no2,24,8.0,32.0,13.0,587.29
2024-05-17,RO,Ploieşti,no2,24,4.1,33.3,18.3,820.1
2024-07-26,RO,Ploieşti,no2,24,3.8,19.5,9.6,209.51
2024-06-14,RO,Ploieşti,no2,24,2.8,26.8,12.9,502.11
2024-02-03,RO,Ploieşti,no2,47,3.7,41.4,13.7,821.4
2024-04-25,RO,Ploieşti,no2,24,5.8,31.8,14.5,466.26
2024-04-30,RO,Ploieşti,no2,24,2.3,25.8,13.5,814.14
2024-01-07,RO,Ploieşti,no2,47,6.4,43.9,14.5,1249.88
2024-01-08,RO,Ploieşti,no2,46,4.2,91.0,16.2,4418.71
2024-07-27,RO,Ploieşti,no2,24,2.3,20.8,9.8,206.62
2024-11-23,RO,Ploieşti,no2,96,1.0,24.3,6.3,318.05
2024-02-21,RO,Ploieşti,no2,47,12.7,41.9,19.6,644.68
2024-05-28,RO,Ploieşti,no2,24,5.7,27.7,8.6,262.22
2024-08-05,RO,Ploieşti,no2,24,1.9,18.9,11.4,292.29
2024-01-04,RO,Ploieşti,no2,47,5.4,33.2,13.0,371.26
2024-04-02,RO,Ploieşti,no2,22,6.6,44.7,13.1,1425.78
2024-09-22,RO,Ploieşti,no2,72,0.6,30.8,7.4,256.1
2024-01-23,RO,Ploieşti,no2,47,3.1,45.9,17.1,1350.27
2024-02-13,RO,Ploieşti,no2,47,7.2,39.2,21.7,894.79
2024-04-21,RO,Ploieşti,no2,24,5.9,14.9,9.5,86.61
2024-11-28,RO,Ploieşti,no2,96,5.0,35.1,15.0,643.79
2024-06-23,RO,Ploieşti,no2,24,3.1,23.4,6.9,313.03
2024-10-14,RO,Ploieşti,no2,93,0.7,30.6,10.4,461.13
2024-11-04,RO,Ploieşti,no2,95,4.6,53.3,14.3,756.3
2024-09-28,RO,Ploieşti,no2,72,0.4,17.5,8.0,182.53
2024-10-29,RO,Ploieşti,no2,96,5.0,42.5,15.5,616.93
2024-01-30,RO,Ploieşti,no2,47,3.8,46.0,16.0,1180.34
2024-02-23,RO,Ploieşti,no2,47,8.8,56.4,20.5,1450.55
2024-07-10,RO,Ploieşti,no2,24,0.4,16.8,3.3,248.42
2024-08-25,RO,Ploieşti,no2,16,0.4,25.8,12.2,526.86
2024-08-31,RO,Ploieşti,no2,19,2.0,19.2,8.6,137.51
2024-09-18,RO,Ploieşti,no2,72,0.4,36.3,13.0,836.05
2024-10-21,RO,Ploieşti,no2,82,3.3,56.8,13.6,1425.35
2024-01-05,RO,Ploieşti,no2,47,3.8,37.0,17.9,971.2
2024-03-30,RO,Ploieşti,no2,24,9.6,41.0,12.9,1001.32
2024-04-03,RO,Ploieşti,no2,24,6.7,40.2,11.9,1088.59
2024-04-15,RO,Ploieşti,no2,24,5.6,35.8,14.3,782.69
2024-01-22,RO,Ploieşti,no2,47,6.3,62.7,19.1,1697.08
2024-02-14,RO,Ploieşti,no2,47,10.8,39.1,17.7,763.0
2024-03-20,RO,Ploieşti,no2,47,3.9,43.3,12.2,649.39
2024-12-01,RO,Ploieşti,no2,96,1.3,22.4,6.3,202.13
2024-01-11,RO,Ploieşti,no2,47,3.7,43.6,14.8,1044.58
2024-10-18,RO,Ploieşti,no2,71,3.4,44.0,13.4,793.87
2024-11-11,RO,Ploieşti,no2,96,0.7,19.3,10.1,201.84
2024-01-29,RO,Ploieşti,no2,47,7.3,34.3,17.2,639.71
2024-03-17,RO,Ploieşti,no2,47,4.5,28.6,12.2,322.73
2024-05-23,RO,Ploieşti,no2,24,4.0,31.0,18.9,796.82
2024-05-26,RO,Ploieşti,no2,24,3.4,19.5,8.7,196.58
2024-09-02,RO,Ploieşti,no2,19,3.1,18.7,8.0,182.87
2024-01-06,RO,Ploieşti,no2,48,7.2,52.3,26.0,1445.1
2024-01-09,RO,Ploieşti,no2,46,4.2,35.2,11.0,928.81
2024-01-15,RO,Ploieşti,no2,47,8.2,38.8,19.8,689.56
2024-11-22,RO,Ploieşti,no2,96,2.3,24.7,13.4,222.5
2024-06-02,RO,Ploieşti,no2,24,4.9,21.2,8.0,166.18
2024-07-01,RO,Ploieşti,no2,24,1.8,25.2,10.6,367.48
2024-07-17,RO,Ploieşti,no2,23,0.5,16.2,5.3,235.91
2024-10-26,RO,Ploieşti,no2,96,3.3,59.0,12.7,1388.2
2024-11-10,RO,Ploieşti,no2,96,1.9,21.6,8.1,212.79
2024-02-24,RO,Ploieşti,no2,47,6.8,47.2,19.6,1239.69
2024-03-31,RO,Ploieşti,no2,22,6.6,24.1,14.0,266.01
2024-04-16,RO,Ploieşti,no2,24,10.5,44.5,17.7,952.45
2024-02-29,RO,Ploieşti,no2,45,6.1,33.8,17.0,551.73
2024-05-20,RO,Ploieşti,no2,24,6.0,33.2,15.1,741.0
2024-07-02,RO,Ploieşti,no2,24,1.8,27.2,6.6,550.67
2024-08-14,RO,Ploieşti,no2,23,0.5,33.6,16.6,1094.75
2024-01-01,RO,Ploieşti,no2,47,2.5,22.8,9.8,334.55
2024-02-11,RO,Ploieşti,no2,42,9.3,82.7,39.6,3079.07
2024-02-26,RO,Ploieşti,no2,47,9.2,47.9,13.3,1543.2
2024-11-16,RO,Ploieşti,no2,96,0.7,23.2,8.7,361.79
2024-11-20,RO,Ploieşti,no2,96,2.9,30.7,13.0,566.34
2024-07-07,RO,Ploieşti,no2,24,1.2,21.8,6.7,237.61
2024-07-21,RO,Ploieşti,no2,21,0.3,23.7,6.4,306.92
2024-10-01,RO,Ploieşti,no2,72,0.8,25.3,8.7,337.02
2024-08-17,RO,Ploieşti,no2,23,0.4,31.3,9.8,586.55
2024-01-14,RO,Ploieşti,no2,47,2.9,42.8,12.9,858.91
2024-07-13,RO,Ploieşti,no2,24,1.0,12.0,7.2,121.76
2024-07-29,RO,Ploieşti,no2,24,2.6,25.4,9.9,382.8
2024-07-31,RO,Ploieşti,no2,24,4.6,29.4,13.0,408.84
2024-09-10,RO,Ploieşti,no2,16,1.3,22.9,11.0,443.84
2024-10-25,RO,Ploieşti,no2,96,3.4,46.8,13.5,1110.98
2024-02-08,RO,Ploieşti,no2,47,13.4,63.2,33.3,1613.83
2024-07-08,RO,Ploieşti,no2,24,2.0,23.2,12.6,455.59
2024-07-23,RO,Ploieşti,no2,24,2.2,27.1,12.1,355.07
2024-10-06,RO,Ploieşti,no2,72,1.4,18.2,6.0,154.24
2024-03-14,RO,Ploieşti,no2,47,5.6,36.0,18.1,635.69
2024-08-06,RO,Ploieşti,no2,24,2.7,20.3,9.2,218.68
2024-08-20,RO,Ploieşti,no2,20,0.6,31.8,16.0,565.36
2024-08-08,RO,Ploieşti,no2,24,1.6,22.4,10.0,255.91
2024-09-05,RO,Ploieşti,no2,20,0.2,11.5,6.3,108.45
2024-01-16,RO,Ploieşti,no2,47,4.8,44.0,18.1,1396.06
2024-04-29,RO,Ploieşti,no2,24,4.6,25.5,10.8,526.03
2024-06-30,RO,Ploieşti,no2,24,2.5,16.1,7.2,132.61
2024-08-19,RO,Ploieşti,no2,21,0.6,31.9,16.5,908.47
2024-09-13,RO,Ploieşti,no2,48,1.6,24.5,8.6,296.03
2024-11-05,RO,Ploieşti,no2,96,4.6,56.7,17.2,1023.85
2024-11-17,RO,Ploieşti,no2,96,1.8,24.3,9.5,384.82
2024-04-18,RO,Ploieşti,no2,24,4.7,38.0,15.9,931.3
2024-06-11,RO,Ploieşti,no2,24,3.0,20.7,9.8,258.6
2024-06-28,RO,Ploieşti,no2,24,2.4,29.7,13.1,483.76
2024-07-14,RO,Ploieşti,no2,24,2.2,19.4,6.4,202.01
2024-11-03,RO,Ploieşti,no2,96,0.2,21.3,6.9,246.73
2024-05-27,RO,Ploieşti,no2,24,3.2,10.6,7.6,51.2
2024-06-04,RO,Ploieşti,no2,24,6.8,26.3,14.5,214.99
2024-06-10,RO,Ploieşti,no2,24,4.7,18.4,10.2,178.39
2024-06-17,RO,Ploieşti,no2,24,4.9,19.7,11.2,179.45
2024-09-30,RO,Ploieşti,no2,72,1.4,22.0,8.1,367.97
2024-01-19,RO,Ploieşti,no2,47,3.0,37.3,15.4,609.45
2024-02-25,RO,Ploieşti,no2,47,13.4,38.8,20.1,488.1
2024-06-01,RO,Ploieşti,no2,24,5.5,22.6,10.4,260.69
2024-06-18,RO,Ploieşti,no2,24,3.1,17.6,7.0,261.38
2024-07-06,RO,Ploieşti,no2,24,1.2,23.3,6.4,297.01
2024-10-03,RO,Ploieşti,no2,56,3.2,42.3,11.1,640.57
2024-10-13,RO,Ploieşti,no2,82,0.4,22.5,5.0,271.22
2024-11-21,RO,Ploieşti,no2,96,2.1,33.7,12.7,641.68
2024-04-11,RO,Ploieşti,no2,24,6.0,52.0,16.9,1968.09
2024-05-02,RO,Ploieşti,no2,24,5.3,32.4,12.3,612.88
2024-05-30,RO,Ploieşti,no2,24,7.0,33.7,12.6,537.21
2024-12-02,RO,Ploieşti,no2,96,0.7,32.7,11.3,368.84
2024-08-02,RO,Ploieşti,no2,24,2.4,39.9,15.1,687.89
2024-08-16,RO,Ploieşti,no2,20,0.2,21.9,7.7,285.88
2024-11-09,RO,Ploieşti,no2,96,2.6,26.7,12.4,323.54
2024-01-10,RO,Ploieşti,no2,44,4.9,38.7,15.7,975.88
2024-03-27,RO,Ploieşti,no2,24,4.5,37.7,8.5,867.29
2024-05-08,RO,Ploieşti,no2,24,5.8,32.6,14.8,639.74
2024-12-04,RO,Ploieşti,no2,96,4.7,25.0,11.9,153.26
2024-02-01,RO,Ploieşti,no2,47,7.3,48.3,19.9,1116.08
2024-10-09,RO,Ploieşti,no2,59,2.0,22.3,9.1,274.43
2024-10-15,RO,Ploieşti,no2,81,0.8,58.1,14.1,881.9
2024-03-02,RO,Ploieşti,no2,47,5.7,41.7,12.0,653.17
2024-07-28,RO,Ploieşti,no2,24,2.9,19.2,6.4,144.26
2024-09-21,RO,Ploieşti,no2,72,1.1,24.9,8.0,182.95
2024-11-06,RO,Ploieşti,no2,96,5.5,77.8,13.8,1850.79
2024-01-03,RO,Ploieşti,no2,47,4.9,37.2,15.1,501.94
2024-04-17,RO,Ploieşti,no2,24,4.0,26.1,12.6,554.98
2024-08-11,RO,Ploieşti,no2,24,0.9,23.9,6.1,292.8
2024-07-18,RO,Ploieşti,no2,24,0.4,19.2,8.0,288.2
2024-08-10,RO,Ploieşti,no2,24,1.9,14.9,5.9,85.59
2024-08-18,RO,Ploieşti,no2,24,0.1,38.7,5.6,1045.68
2024-10-04,RO,Ploieşti,no2,60,1.6,43.4,11.9,917.59
2024-10-16,RO,Ploieşti,no2,71,2.0,27.8,15.8,467.3
2024-02-09,RO,Ploieşti,no2,47,10.1,58.8,28.4,1321.35
2024-03-10,RO,Ploieşti,no2,47,8.8,56.0,15.7,1418.68
2024-04-09,RO,Ploieşti,no2,24,12.9,46.3,19.6,728.52
2024-11-15,RO,Ploieşti,no2,96,2.6,28.2,12.0,364.5
2024-10-30,RO,Ploieşti,no2,96,4.2,57.9,14.5,1071.37
2024-02-22,RO,Ploieşti,no2,47,9.9,39.6,21.7,729.19
2024-05-13,RO,Ploieşti,no2,24,3.3,27.0,15.0,443.48
2024-09-23,RO,Ploieşti,no2,72,2.5,46.5,10.2,665.58
2024-06-06,RO,Ploieşti,no2,24,6.9,22.3,16.2,258.31
2024-06-15,RO,Ploieşti,no2,24,5.0,15.8,8.4,81.15
2024-09-09,RO,Ploieşti,no2,15,0.5,18.2,6.0,193.98
2024-10-31,RO,Ploieşti,no2,96,4.1,61.1,17.4,1069.16
2024-03-15,RO,Ploieşti,no2,47,5.2,47.1,22.7,1277.65
2024-03-23,RO,Ploieşti,no2,47,5.8,40.2,14.1,468.09
2024-05-01,RO,Ploieşti,no2,24,3.5,24.6,11.1,441.1
2024-08-27,RO,Ploieşti,no2,19,0.2,18.7,7.3,149.05
2024-11-02,RO,Ploieşti,no2,96,3.8,33.2,12.2,378.7
2024-03-13,RO,Ploieşti,no2,47,11.5,39.5,25.9,591.05
2024-04-20,RO,Ploieşti,no2,24,3.9,21.3,10.5,262.88
2024-08-04,RO,Ploieşti,no2,24,2.6,13.2,5.0,63.49
2024-06-06,RO,Ploieşti,precipitation,3,0.2,99.3,0.2,32736.0
2024-08-29,RO,Ploieşti,precipitation,4,99.2,99.2,99.2,0.0
2024-11-30,RO,Ploieşti,precipitation,15,0.2,0.5,0.3,0.17
2024-03-14,RO,Ploieşti,precipitation,8,0.1,99.2,0.2,28002.9
2024-03-15,RO,Ploieşti,precipitation,4,99.0,99.0,99.0,0.0
2024-09-12,RO,Ploieşti,precipitation,4,99.3,99.3,99.3,0.0
2024-10-06,RO,Ploieşti,precipitation,10,99.6,99.7,99.6,0.03
2024-01-12,RO,Ploieşti,precipitation,2,99.5,99.5,99.5,0.0
2024-05-24,RO,Ploieşti,precipitation,2,99.1,99.1,99.1,0.0
2024-05-28,RO,Ploieşti,precipitation,3,0.2,99.0,0.4,32472.4
2024-08-06,RO,Ploieşti,precipitation,4,0.8,99.2,0.8,32275.2
2024-12-06,RO,Ploieşti,precipitation,5,0.2,0.2,0.2,0.0
2024-03-19,RO,Ploieşti,precipitation,6,99.5,99.7,99.7,0.11
2024-05-09,RO,Ploieşti,precipitation,3,99.0,99.3,99.1,0.23
2024-01-19,RO,Ploieşti,precipitation,4,99.4,99.4,99.4,0.0
2024-03-13,RO,Ploieşti,precipitation,6,0.3,0.6,0.3,0.24
2024-05-29,RO,Ploieşti,precipitation,3,0.9,99.2,1.5,32014.2
2024-09-14,RO,Ploieşti,precipitation,16,0.7,0.9,0.8,0.07
2024-09-26,RO,Ploieşti,precipitation,8,99.2,99.2,99.2,0.0
2024-09-29,RO,Ploieşti,precipitation,4,2.9,2.9,2.9,0.0
2024-11-23,RO,Ploieşti,precipitation,5,99.7,99.7,99.7,0.0
2024-01-18,RO,Ploieşti,precipitation,2,99.3,99.3,99.3,0.0
2024-08-22,RO,Ploieşti,precipitation,4,0.3,0.3,0.3,0.0
2024-09-18,RO,Ploieşti,precipitation,8,0.8,0.9,0.8,0.03
2024-08-04,RO,Ploieşti,precipitation,4,0.1,1.4,0.1,4.03
2024-06-25,RO,Ploieşti,precipitation,2,0.5,0.5,0.5,0.0
2024-07-19,RO,Ploieşti,precipitation,3,0.2,99.1,2.7,31800.7
2024-07-24,RO,Ploieşti,precipitation,3,0.1,0.3,0.3,0.13
2024-10-01,RO,Ploieşti,precipitation,8,99.2,99.2,99.2,0.0
2024-11-21,RO,Ploieşti,precipitation,10,0.2,1.0,0.2,1.78
2024-11-22,RO,Ploieşti,precipitation,5,0.1,0.1,0.1,0.0
2024-01-25,RO,Ploieşti,precipitation,2,99.0,99.0,99.0,0.0
2024-01-16,RO,Ploieşti,precipitation,4,99.2,99.2,99.2,0.0
